endTime,artistName,trackName,msPlayed
2023-05-03 22:47,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Mini Myth: Orpheus, Eurydice, & the Importance of Following Underworld Instructions",171
2023-05-04 07:26,The Wonder Years,Chaser,234938
2023-05-04 07:32,Fall Out Boy,Jet Pack Blues,78395
2023-05-04 07:35,The Wonder Years,Summers in PA,197520
2023-05-04 07:39,Troye Sivan,Bloom,222096
2023-05-04 07:43,Tigers Jaw,Make It Up,236773
2023-05-04 07:45,ROAM,Home,163978
2023-05-04 07:49,The Wonder Years,Old Friends Like Lost Teeth,194969
2023-05-04 07:53,The Eskies,Jailhouse Sun (Bonus Track),15053
2023-05-04 07:53,The Front Bottoms,Historic Cemetery,259253
2023-05-04 07:57,Matt Maeson,Put It on Me,202760
2023-05-04 07:57,Neck Deep,Candour,8701
2023-05-04 07:57,PVRIS,Separate,586
2023-05-04 07:57,Real Friends,Mokena,1787
2023-05-04 08:01,The Front Bottoms,camouflage,261893
2023-05-04 08:20,Kodaline,Worth It,120381
2023-05-04 08:25,MUNA,I Know A Place,272813
2023-05-04 08:30,Kate Bush,Running Up That Hill (A Deal With God),298933
2023-05-04 08:33,James Arthur,Say You Won't Let Go,211466
2023-05-04 08:37,Dylan,No Romeo,191026
2023-05-04 08:39,Chelsea Cutler,Someone Else's Heaven,153583
2023-05-04 09:02,The 1975,It's Not Living (If It's Not With You),248335
2023-05-04 09:16,Sleeping At Last,Neptune,48565
2023-05-04 09:19,Coldplay,Sparks,227093
2023-05-04 09:24,Sleeping At Last,Two,258609
2023-05-04 09:28,Vance Joy,I'm with You,239786
2023-05-04 09:32,Young Mister,Everything Has Its Place,252925
2023-05-04 09:35,Trash Panda,Aging out of the 20th Century,206684
2023-05-04 09:38,Bon Iver,Beach Baby,160093
2023-05-04 09:42,Harry Styles,Cherry,259186
2023-05-04 09:46,Yoke Lore,Beige,204208
2023-05-04 09:49,Billie Eilish,when the party's over,196077
2023-05-04 09:54,The Head And The Heart,Rivers and Roads,284000
2023-05-04 09:58,Novo Amor,Anchor,257533
2023-05-04 10:02,Polyenso,Moona Festival,223640
2023-05-04 10:04,Noah Cyrus,July (feat. Leon Bridges),152280
2023-05-04 10:09,Hozier,"Wasteland, Baby!",266466
2023-05-04 10:13,Troye Sivan,The Good Side,268597
2023-05-04 10:18,Taylor Swift,evermore (feat. Bon Iver),304106
2023-05-04 10:22,Tyler Burkum,Hummingbird,220440
2023-05-04 10:26,Harry Styles,Two Ghosts,229813
2023-05-04 10:30,Billie Eilish,hostage,229425
2023-05-04 10:34,Niall Horan,Put A Little Love On Me,224585
2023-05-04 10:37,Tyler Childers,Lady May,183533
2023-05-04 10:40,Harry Styles,Meet Me in the Hallway,227200
2023-05-04 10:44,Milmine,Altered State Of Mind,226000
2023-05-04 10:48,Whitney,No Woman,237973
2023-05-04 10:52,Father John Misty,Nancy From Now On,234160
2023-05-04 10:54,Harry Styles,From the Dining Table,72426
2023-05-04 11:03,Microwave,DIAWB,6803
2023-05-04 11:07,Coldplay,Sparks,227093
2023-05-04 11:12,Jess Benko,A Soulmate Who Wasn’t Meant to Be,316556
2023-05-04 11:17,Sleeping At Last,Turning Page,255893
2023-05-04 11:20,Message To Bears,You Are a Memory,221746
2023-05-04 11:22,Richy Mitch & The Coal Miners,Evergreen,87000
2023-05-04 11:24,Gracie Abrams,"I miss you, I’m sorry",167538
2023-05-04 11:29,Mumford & Sons,Little Lion Man - Live,277293
2023-05-04 11:33,Sleeping At Last,Turning Page (Instrumental),256354
2023-05-04 11:37,Hozier,Like Real People Do,198029
2023-05-04 11:40,Lizzy McAlpine,ceilings,182887
2023-05-04 11:44,Hozier,Cherry Wine - Live,240147
2023-05-04 11:46,John Michael Howell,Played Myself,133524
2023-05-04 11:49,Trash Panda,Aging out of the 20th Century,206684
2023-05-04 11:53,Secession Studios,The Untold,191999
2023-05-04 11:56,Birdy,Let It All Go,173759
2023-05-05 09:24,Joel Sunny,Middle Of The Night (Violin),10260
2023-05-05 09:24,Airways,Ghost Town,1955
2023-05-05 09:24,Basement,Hanging Around,1102
2023-05-05 09:27,*repeat repeat,Everybody's Falling In Love,161820
2023-05-05 09:30,Stand Atlantic,Soap,185402
2023-05-05 09:32,Modern Baseball,What If...,126687
2023-05-05 09:33,Troye Sivan,What A Heavenly Way To Die,1052
2023-05-05 09:33,Aaron West and The Roaring Twenties,Get Me Out Of Here Alive,5304
2023-05-05 09:33,YUNGBLUD,love song,2245
2023-05-05 09:36,The Front Bottoms,Tattooed Tears,231229
2023-05-05 09:40,blink-182,I Miss You,227250
2023-05-05 09:43,AS IT IS,Concrete - Acoustic Version,6796
2023-05-05 09:43,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2023-05-05 09:43,Foals,A Knife in the Ocean,1026
2023-05-05 09:43,First and Forever,Let This Love Lie Dead,3969
2023-05-05 09:43,Son Lux,Plans We Made,670
2023-05-05 09:58,Annie DiRusso,Coming Soon,124918
2023-05-05 14:41,Annie DiRusso,Coming Soon,71557
2023-05-05 14:41,Billie Eilish,goodbye,8129
2023-05-05 14:43,Nothing But Thieves,Neon Brother,592
2023-05-05 14:43,Knuckle Puck,Breathe (feat. Derek Sanders),577
2023-05-05 14:43,Hayley Kiyoko,Girls Like Girls,1233
2023-05-05 14:43,A Great Big World,Everyone Is Gay,2630
2023-05-05 14:43,Modern Baseball,Play Ball!,9768
2023-05-05 14:48,All Time Low,For Baltimore,844
2023-05-05 14:48,Microwave,Trash Stains,800
2023-05-05 14:48,The Maine,Miles Away,1049
2023-05-05 14:48,Can't Swim,Hey Amy,11550
2023-05-05 14:48,Stand Atlantic,cabin fever (feat. my literal mum),1746
2023-05-05 14:48,The Maine,"Count 'em One, Two, Three",23
2023-05-05 14:48,The Maine,Lips,158092
2023-05-05 14:52,SAINTE,Technicolor,211866
2023-05-05 14:56,Knuckle Puck,But Why Would You Care?,237185
2023-05-05 14:59,Can't Swim,"$50,000,000",180977
2023-05-05 14:59,The Wombats,Isabel,12966
2023-05-05 15:01,Real Friends,High Hopes,132349
2023-05-05 15:04,The Maine,Birthday in Los Angeles,197500
2023-05-05 15:07,Modern Baseball,Revenge Of The Nameless Ranger,152648
2023-05-05 15:23,The Maine,Fuel to the Fire,68070
2023-05-05 15:44,The Maine,Fuel to the Fire,1667
2023-05-05 15:45,Chloe Adams,Dirty Thoughts,104381
2023-05-05 15:48,Still Woozy,Goodie Bag,146390
2023-05-05 15:51,The Features,From Now On,201213
2023-05-05 15:55,Mother Mother,Arms Tonite,216666
2023-05-05 15:59,Shakka,When Will I See You Again,217999
2023-05-05 16:02,SALES,Chinese New Year,160000
2023-05-05 16:03,Wallows,Scrawny,55948
2023-05-05 16:41,Sir Chloe,Animal,105143
2023-05-06 12:12,Zeit für Zimt ,"Anus, Retter der Nacht (Avengers 1/1), #11",6181641
2023-05-06 12:41,Zeit für Zimt ,"Anus, Retter der Nacht (Avengers 1/1), #11",4358
2023-05-08 07:56,The Hyperfixation,S2E4 - S2E4 - Dadaism - Art History w/ JWx !,774660
2023-05-08 09:41,YUNGBLUD,weird!,183501
2023-05-08 09:44,Herman's Hermits,No Milk Today,176800
2023-05-08 09:47,Hot Milk,California's Burning,201717
2023-05-08 09:47,The Homeless Gospel Choir,Depression,3972
2023-05-08 09:47,ROAM,Tracks,956
2023-05-08 09:50,Aaron West and The Roaring Twenties,"67, Cherry Red",14673
2023-05-08 09:50,Stand Atlantic,pity party (feat. Royal & the Serpent),161561
2023-05-08 09:50,Chase Petra,Sexy Song,4066
2023-05-08 09:51,The Maine,Saving Grace,3540
2023-05-08 09:51,Troye Sivan,BLUE,3286
2023-05-08 09:51,Can't Swim,Malicious 444,5047
2023-05-08 09:51,Troye Sivan,Bloom,5021
2023-05-08 09:54,All Time Low,Dirty Laundry,197640
2023-05-08 10:07,Penelope Scott,Rät,143545
2023-05-08 11:22,Penelope Scott,Rät,196708
2023-05-08 11:22,Tiny Moving Parts,Warm Hand Splash,740
2023-05-08 11:22,Panic! At The Disco,Vegas Lights,8841
2023-05-08 11:22,Aaron West and The Roaring Twenties,"Goodbye, Carolina Blues",703
2023-05-08 11:22,AS IT IS,The Coast Is Where Home Is,672
2023-05-08 11:25,Tiny Moving Parts,Warm Hand Splash,181127
2023-05-08 11:29,Lincoln,Banks,259072
2023-05-08 11:31,Modern Baseball,Re-Do,131000
2023-05-08 11:36,The Front Bottoms,montgomery forever,279106
2023-05-08 11:39,Sorority Noise,Art School Wannabe,192826
2023-05-08 11:43,The Front Bottoms,Father,229933
2023-05-08 11:46,Modern Baseball,Tears Over Beers,168750
2023-05-08 11:49,Modern Baseball,Apartment,167168
2023-05-08 11:51,Ricky Montgomery,This December,92054
2023-05-08 11:55,Hot Mulligan,*Equip Sunglasses*,166000
2023-05-08 12:07,Lincoln,Saint Bernard,103343
2023-05-08 12:08,Beach Bunny,Painkiller,33088
2023-05-08 12:10,Cavetown,Devil Town,179955
2023-05-08 12:13,Sir Chloe,Animal,160518
2023-05-08 12:17,The Front Bottoms,Lone Star,230050
2023-05-08 12:20,Ricky Montgomery,This December,181920
2023-05-08 12:23,Steppes,Marceline The Vampire,175126
2023-05-08 12:26,chloe moriondo,Bugbear,173600
2023-05-08 12:29,Mother Mother,Arms Tonite,216666
2023-05-08 12:33,Anthony Amorim,She Doesn't Sleep,209743
2023-05-08 12:35,Mitski,Washing Machine Heart,128198
2023-05-08 12:37,AJJ,Body Terror Song,157600
2023-05-08 12:51,Beach Bunny,Painkiller,216146
2023-05-08 12:54,Lincoln,How I Survived Bobby Mackey's Personal Hell,187089
2023-05-08 12:58,Brye,LEMONS (with Cavetown),232844
2023-05-08 13:01,The Front Bottoms,Lipstick Covered Magnet,154426
2023-05-08 13:04,Penelope Scott,Cigarette Ahegao,183992
2023-05-08 13:06,Chase Petra,Prologue,133249
2023-05-08 13:10,Bug Hunter,The Key to Being Lonely,254000
2023-05-08 13:12,Adventure Time,Everything Stays (feat. Olivia Olson),95058
2023-05-08 13:16,Crawlers,Come Over (Again),254418
2023-05-08 13:30,Weathers,Happy Pills,203080
2023-05-08 13:32,AJJ,Brave as a Noun,74960
2023-05-08 13:36,The Brobecks,Better Than Me,267466
2023-05-08 13:38,Sushi Soucy,I Deserve to Bleed,104022
2023-05-08 13:42,Cavetown,Lemon Boy,272902
2023-05-08 13:46,The Front Bottoms,Father,229933
2023-05-08 13:49,Mitski,Francis Forever,149680
2023-05-08 13:51,Penelope Scott,Sweet Hibiscus Tea,145300
2023-05-08 13:54,Ratwyfe,Cryptid (Mothman),185292
2023-05-08 13:58,The Happy Fits,She Wants Me (To Be Loved),199413
2023-05-08 14:02,Teddy Hyde,Sex with a Ghost,240229
2023-05-08 14:04,carolesdaughter,Violent,135877
2023-05-08 14:07,Roar,I Can't Handle Change,198213
2023-05-08 14:08,She/Her/hers,Gender Is Boring,57428
2023-05-08 14:13,Sir Chloe,Animal,160518
2023-05-08 14:17,The Front Bottoms,Lone Star,230050
2023-05-08 14:20,Ricky Montgomery,This December,181920
2023-05-08 14:37,Steppes,Marceline The Vampire,175126
2023-05-08 14:39,chloe moriondo,Bugbear,173600
2023-05-08 14:40,Anthony Amorim,She Doesn't Sleep,3316
2023-05-08 14:40,Mother Mother,Arms Tonite,57573
2023-05-08 14:43,Beach Bunny,Painkiller,4666
2023-05-08 14:43,Mitski,Washing Machine Heart,128198
2023-05-08 14:43,AJJ,Body Terror Song,10834
2023-05-08 14:43,Lincoln,How I Survived Bobby Mackey's Personal Hell,925
2023-05-08 14:54,Kate Stephenson,Future Dropout,4347
2023-05-08 14:54,The Front Bottoms,Lipstick Covered Magnet,12095
2023-05-08 14:54,Brye,LEMONS (with Cavetown),232844
2023-05-08 14:54,Kodaline,Blood and Bones,723
2023-05-08 14:54,Nothing But Thieves,Hostage,23
2023-05-08 14:54,Harry Styles,Two Ghosts,6516
2023-05-08 14:56,The Maine,Flowers on the Grave,93444
2023-05-08 14:57,Neck Deep,In Bloom,106936
2023-05-08 18:08,Hot Mulligan,SPS,148200
2023-05-08 18:09,First and Forever,In Loving Memory,39357
2023-05-08 18:12,Neck Deep,I Hope This Comes Back To Haunt You,4812
2023-05-08 18:12,chloe moriondo,Bugbear,173600
2023-05-08 18:13,My Chemical Romance,Teenagers,1038
2023-05-08 18:13,Prince Daddy & the Hyena,***HIDDEN TRACK***,60644
2023-05-08 18:13,Real Friends,From The Outside,1130
2023-05-08 18:38,Stand Atlantic,Lavender Bones,119031
2023-05-08 20:22,Stand Atlantic,Lavender Bones,85904
2023-05-08 20:23,Neck Deep,Torn,4419
2023-05-08 20:26,The Wonder Years,Cul-de-sac,218471
2023-05-08 20:29,Modern Baseball,Your Graduation,163760
2023-05-08 20:37,Forever The Sickest Kids,Bipolar Baby!,191213
2023-05-08 20:59,PUP,Dark Days,112495
2023-05-08 22:52,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Double, Double, Toil & Trouble, Jason'll Burn & the Children Bubble",920826
2023-05-09 09:18,corook,if i were a fish (feat. Olivia Barton),141903
2023-05-09 09:21,corook,it's ok!,186781
2023-05-09 09:21,corook,if i were a fish (feat. Olivia Barton),9634
2023-05-09 09:25,YUNGBLUD,21st Century Liability,3620
2023-05-09 09:25,The Maine,Identify,217250
2023-05-09 09:25,Aaron West and The Roaring Twenties,Our Apartment,1620
2023-05-09 09:25,The Wonder Years,Dont Let Me Cave In (Nervous Energies),21190
2023-05-09 09:31,Cavetown,Boys Will Be Bugs,329049
2023-05-09 11:04,Modern Baseball,The Thrash Particle,131200
2023-05-09 11:15,Citizen,Medicine,252834
2023-05-09 11:17,Ed Sheeran,Homeless,85945
2023-05-09 11:20,The Polar Boys,Nothing Has Changed,214203
2023-05-09 11:22,Saint Motel,For Elise,8405
2023-05-09 11:22,Breakup Shoes,Accessory,82263
2023-05-09 11:22,Hot Milk,I Think I Hate Myself,788
2023-05-09 11:25,Honey Revenge,Are You Impressed?,187679
2023-05-09 11:28,Hot Milk,Candy Coated Lie$,177626
2023-05-09 11:31,Arrows in Action,Failing on Purpose,154901
2023-05-09 11:34,Broadside,One Last Time,180157
2023-05-09 11:36,South Arcade,New Fever,159171
2023-05-09 11:37,Hot Milk,Glass Spiders,18608
2023-05-09 11:39,Bantams,Terrible Times,172757
2023-05-09 11:40,Monsieur Periné,Nuestra Canción (feat. Vicente García),1521
2023-05-09 11:40,Miniature Tigers,Like or Like Like,23
2023-05-09 11:40,Miniature Tigers,Like or Like Like,510
2023-05-09 11:40,Mat Kerekes,Diamonds,677
2023-05-09 11:40,Sawyer Nunes,Opening,5986
2023-05-09 11:40,Penelope Scott,Lotta True Crime,1398
2023-05-09 11:40,Charlotte Sands,Bad Day,1217
2023-05-09 11:40,Nicky Youre,Sunroof,256
2023-05-09 11:40,Olivia Rodrigo,good 4 u,934
2023-05-09 11:40,Sundressed,So Poetic,1369
2023-05-09 12:05,Mat Kerekes,Diamonds,53720
2023-05-09 14:10,Mat Kerekes,Diamonds,155830
2023-05-09 14:16,Faouzia,Tears of Gold,176117
2023-05-09 14:29,Dirty Bynum,Moth Man,19512
2023-05-09 14:38,WHOKILLEDXIX,spy?,2479
2023-05-09 14:38,Dirty Bynum,Moth Man,2062
2023-05-09 14:38,Never Shout Never,Hey! We OK,2117
2023-05-09 14:39,Origami Angel,24 Hr Drive-Thru,0
2023-05-09 14:39,Tilian,HeartFelt,4681
2023-05-09 14:39,Fly By Midnight,Love Me Like a Friend,6160
2023-05-09 14:39,Canadian Softball,Ohio Is for Emo Kids,0
2023-05-09 14:41,carolesdaughter,My Mother Wants Me Dead,105351
2023-05-09 14:44,The Maine,High Forever,180234
2023-05-09 14:44,Charlotte Sands,All My Friends Are Falling in Love,22462
2023-05-10 12:29,Charlotte Sands,All My Friends Are Falling in Love,152802
2023-05-10 12:31,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173
2023-05-10 12:36,State Champs,Act Like That,1406
2023-05-10 12:36,John-Allison Weiss,I Was an Island,20337
2023-05-10 12:36,Troye Sivan,BLUE,23
2023-05-10 12:36,Can't Swim,Not the Way It Was,638
2023-05-10 12:36,Basement,Disconnect,23
2023-05-10 12:36,Never Loved,Goddamn,247840
2023-05-10 12:36,YUNGBLUD,Machine Gun (F**k The NRA),855
2023-05-10 12:37,Emma Blackery,Petty,23
2023-05-10 12:37,Cavetown,Idea of Her,645
2023-05-10 12:37,Cavetown,Idea of Her,31311
2023-05-10 12:37,Tiny Moving Parts,Bloody Nose,730
2023-05-10 12:37,Can't Swim,Not the Way It Was,3501
2023-05-10 12:37,The Maine,Hello World,1074
2023-05-10 12:40,Penelope Scott,Rät,194165
2023-05-10 12:44,New Found Glory,The Crown,245414
2023-05-10 12:47,Microwave,Mansion in the Sky,192360
2023-05-10 12:51,Frank Iero,.tragician.,23
2023-05-10 12:51,Tiny Moving Parts,Smooth It Out,1704
2023-05-10 12:51,The Maine,"Dirty, Pretty, Beautiful",232022
2023-05-10 12:51,The Wombats,Here Comes the Anxiety,1482
2023-05-10 12:51,Tiny Moving Parts,Happy Birthday,2132
2023-05-10 12:51,The Maine,Thinking of You (Acoustic),8191
2023-05-10 12:51,Frankie Cosmos,Fool,1138
2023-05-10 12:51,Ed Sheeran,Fall,1021
2023-05-10 12:51,Have Mercy,Pawn Takes Rook,1733
2023-05-10 12:52,Stand Atlantic,Your Graduation,2961
2023-05-10 12:52,AS IT IS,The Haunting,1313
2023-05-10 12:52,YUNGBLUD,ice cream man,962
2023-05-10 12:52,Billie Eilish,when the party's over,1415
2023-05-10 12:54,Frankie Cosmos,Young,122298
2023-05-10 12:55,My Chemical Romance,I'm Not Okay (I Promise),96743
2023-05-10 16:15,Hayley Kiyoko,Rich Youth,23
2023-05-10 16:15,Ed Sheeran,Take It Back,1784
2023-05-10 16:15,PVRIS,My House,1035
2023-05-10 16:15,My Chemical Romance,I'm Not Okay (I Promise),3171
2023-05-10 16:15,Knuckle Puck,Everything Must Go,701
2023-05-10 16:19,The Front Bottoms,Legit Tattoo Gun,258093
2023-05-10 16:24,Grayscale,Atlantic,233360
2023-05-10 16:26,Joyce Manor,In the Army Now,141333
2023-05-10 16:30,The Wombats,Party in a Forest (Where's Laura?),206613
2023-05-10 16:32,Basement,Spoiled,164757
2023-05-10 16:54,Hot Milk,Take Your Jacket,54157
2023-05-10 19:28,Adventure Time,Island Song (Come Along with Me) [feat. Ashley Eriksson],1679
2023-05-10 19:30,mimi bay,I Will Be Okay,125200
2023-05-10 19:35,Cavetown,Lemon Boy,272902
2023-05-10 19:36,Louie Zong,Ghost Duet,60004
2023-05-10 19:37,Edith Whiskers,Home,100814
2023-05-10 19:40,Herman's Hermits,No Milk Today,176800
2023-05-10 19:44,Claire Rosinkranz,Frankenstein,202248
2023-05-10 19:46,Blvk,Divine,147692
2023-05-10 19:51,Fundamentally Sound,Iscariot,272546
2023-05-10 19:54,Carpenters,Top Of The World,179173
2023-05-10 19:57,The Walters,I Love You So,160239
2023-05-10 20:00,Khai,Do You Go Up,193000
2023-05-10 20:03,Sammy Copley,Good Lie,182149
2023-05-10 20:08,Lord Huron,Ends of the Earth,284146
2023-05-10 20:11,Lord Huron,The Night We Met,208211
2023-05-10 20:14,The Wombats,Lethal Combination,158536
2023-05-10 20:17,The Maine,If Your Light Goes Out,177101
2023-05-10 20:20,Queen,'39 - Remastered 2011,210800
2023-05-10 20:24,BL,Garden in the Backyard,228253
2023-05-10 20:32,Tom Rosenthal,There Is a Dark Place,138346
2023-05-10 20:33,Tom Rosenthal,There Is a Dark Place,77827
2023-05-10 20:35,Louie Zong,Ghost Choir,97842
2023-05-10 20:36,Tom Rosenthal,Away with the Fairies,93221
2023-05-10 20:39,Gia Margaret,Smoke - Acoustic,152320
2023-05-10 20:42,Mother Mother,Wrecking Ball,194320
2023-05-10 20:46,Cigarettes After Sex,Sunsetz,215150
2023-05-10 20:47,Lofi Fruits Music,Better Together,109388
2023-05-10 20:51,Queen,'39 - Remastered 2011,210800
2023-05-10 20:54,Sammy Copley,Good Lie,182149
2023-05-10 20:58,Lord Huron,The Night We Met,208211
2023-05-10 21:02,Carpenters,(They Long To Be) Close To You,273933
2023-05-10 21:05,Tessa Violet,Bad Ideas,179173
2023-05-10 21:09,Phil Collins,On My Way,220613
2023-05-10 21:13,Charlie Burg,Lovesong (The Way) [feat. Bluets],239523
2023-05-10 21:16,Jack Stauber,Buttercup,208026
2023-05-10 21:21,KALEO,All the Pretty Girls,269893
2023-05-10 21:24,The Paper Kites,Bloom - Bonus Track,210080
2023-05-10 21:27,Bruno Major,She Chose Me,139960
2023-05-10 21:30,Alvvays,Dreams Tonite,196026
2023-05-10 21:32,Elijah Who,we used to talk every night,122749
2023-05-10 21:35,The Happy Fits,The Garden,165773
2023-05-10 21:38,dodie,Ready Now,181969
2023-05-10 22:10,Matt Maeson,Giants,80806
2023-05-11 10:29,John Vincent III,Next to You,5133
2023-05-11 10:29,Matt Maeson,Giants,577
2023-05-11 10:29,Modern Baseball,Note To Self,20955
2023-05-11 10:33,Night Cap,Heat,202746
2023-05-11 10:37,Knuckle Puck,Plastic Brains,249363
2023-05-11 10:41,The Wonder Years,A Song For Patsy Cline,232218
2023-05-11 10:43,Real Friends,A Little Too Nice,161378
2023-05-11 10:44,All Time Low,Six Feet Under The Stars (Acoustic),62480
2023-05-11 10:45,Real Friends,Stand Steady,1632
2023-05-11 10:45,Can't Swim,Stranger,9391
2023-05-11 10:48,Can't Swim,Stranger,177097
2023-05-11 14:53,Can't Swim,Stranger,59961
2023-05-11 14:57,Real Friends,Stand Steady,206266
2023-05-11 15:00,All Time Low,For Baltimore (Acoustic),918
2023-05-11 15:00,Citizen,You Are a Star,1024
2023-05-11 15:00,The Maine,Taxi,187243
2023-05-11 15:00,The Homeless Gospel Choir,Don't Give Up,21109
2023-05-11 15:09,The Front Bottoms,everyone blooms,246320
2023-05-11 15:13,Marshmello,Tongue Tied (with YUNGBLUD & blackbear),186024
2023-05-11 15:13,Neck Deep,Mileage,46860
2023-05-11 20:53,Neck Deep,Mileage,4111
2023-05-11 20:55,ROAM,Playing Fiction,1451
2023-05-11 20:55,ROAM,Red & Blue,4351
2023-05-11 20:55,The Crystal Casino Band,Waste My Time,116701
2023-05-11 20:55,Neck Deep,Citizens Of Earth,2595
2023-05-11 21:29,Kesha,Spaceship,289647
2023-05-12 09:31,The Eskies,The Man Who Ran,1364
2023-05-12 09:31,Ed Sheeran,So,619
2023-05-12 09:31,Modern Baseball,Infinity Exposed,1446
2023-05-12 09:31,Kesha,Spaceship,428
2023-05-12 09:36,My Chemical Romance,Bulletproof Heart,296733
2023-05-12 09:39,Citizen,Jet,223784
2023-05-12 09:40,The Maine,"Heaven, We're Already Here",618
2023-05-12 09:40,Twenty One Pilots,Cancer,13874
2023-05-12 09:40,Knuckle Puck,Stationary,2004
2023-05-12 09:43,Matt Maeson,Hallucinogenics,187173
2023-05-12 09:46,chloe moriondo,I Want To Be With You,179573
2023-05-12 09:46,Hayley Kiyoko,Mercy / Gatekeeper,4514
2023-05-12 10:19,Neck Deep,Where Do We Go When We Go,116517
2023-05-12 15:11,Neck Deep,Where Do We Go When We Go,102285
2023-05-12 15:14,AS IT IS,Concrete,177798
2023-05-12 15:17,The Wonder Years,The Ghosts of Right Now,189000
2023-05-12 15:20,Crooks & Nannies,Carry Me,187533
2023-05-12 15:23,State Champs,Frozen,179599
2023-05-12 15:27,The Front Bottoms,Tighten Up,209573
2023-05-12 15:30,The Maine,"Same Suit, Different Tie",198250
2023-05-12 15:47,Real Friends,Spread Me All Over Illinois,24009
2023-05-12 19:14,Real Friends,Spread Me All Over Illinois,994
2023-05-12 19:14,All Time Low,Drugs & Candy,837
2023-05-12 19:22,The Front Bottoms,the truth,253360
2023-05-12 19:29,Real Friends,Everything I Never Want To Be,145148
2023-05-12 19:33,Nothing But Thieves,Drawing Pins,29039
2023-05-12 19:33,Knuckle Puck,Woodwork,232053
2023-05-13 08:24,Kodaline,War,2292
2023-05-13 08:24,Real Friends,Tell Me You're Sorry - Acoustic,1091
2023-05-13 08:24,Avril Lavigne,Bite Me - Acoustic,2016
2023-05-13 08:27,Can't Swim,Stranger - Revisited,203000
2023-05-13 08:31,Rarity,Worn Down,205440
2023-05-13 08:33,Bogues,A Long Goodbye,130980
2023-05-13 08:44,Marco Beltrami,Ueli Dies,228560
2023-05-13 08:47,Stuart Duncan,Here and Heaven,233413
2023-05-13 08:50,Ramin Djawadi,This World,149331
2023-05-13 08:53,Todd Baker,"A Friend, Pt. 2",206014
2023-05-13 08:57,omniboi,Coliseum,186611
2023-05-13 09:01,Blackbird Interactive,Long Road,247362
2023-05-13 09:03,Ramin Djawadi,The Stray,138311
2023-05-13 09:05,Justin Hurwitz,Quarantine,135106
2023-05-13 09:08,Todd Baker,Mother & Child,148872
2023-05-13 09:11,Ramin Djawadi,Dissolved Girl,207951
2023-05-13 09:15,Ramin Djawadi,Brain Damage,235096
2023-05-13 09:19,Ramin Djawadi,Hunter,220545
2023-05-13 09:20,Blackbird Interactive,Helmet Bump Beethoven,69069
2023-05-13 09:22,Kevin Penkin,Memories,145946
2023-05-13 09:26,Trent Reznor and Atticus Ross,The Gentle Hum of Anxiety,233564
2023-05-13 09:29,Ramin Djawadi,Stay a Thousand Years,149693
2023-05-13 09:32,Trent Reznor and Atticus Ross,Almost Home,213080
2023-05-13 09:35,Justin Hurwitz,Houston,136053
2023-05-13 09:38,Ramin Djawadi,"The Long Night, Pt. 2",227366
2023-05-13 09:42,Trent Reznor and Atticus Ross,Painted Sun in Abstract,209611
2023-05-13 09:45,Ramin Djawadi,No Surprises - Stride Piano,157078
2023-05-13 09:46,Kevin Penkin,Music,99200
2023-05-13 09:49,Ramin Djawadi,Believe,2270
2023-05-13 09:49,Todd Baker,Ro in the Valley,20380
2023-05-13 09:49,Ramin Djawadi,Battle for the Skies,159869
2023-05-13 09:55,Johann Sebastian Bach,"Bach, JS: Brandenburg Concerto No. 3 in G Major, BWV 1048: I. —",336586
2023-05-13 09:57,George Frideric Handel,"Water Music, Suite No. 1, HWV 348: No. 2, Adagio e staccato",128599
2023-05-13 10:00,George Frideric Handel,"Organ Concerto in D Minor, Op. 7, No. 4 HWV 309: III. Organo Ad Libitum: Fuga. Larghetto",147672
2023-05-13 10:05,Johann Sebastian Bach,"Bach, JS: Brandenburg Concerto No. 1 in F Major, BWV 1046: IV. Menuetto. Trio I - Polacca - Trio II",333551
2023-05-13 14:58,Crown The Empire,Johnny's Revenge,85077
2023-05-13 14:58,Crown The Empire,Johnny Ringo,10630
2023-05-13 15:00,Crown The Empire,Johnny's Rebellion,89698
2023-05-15 10:16,Zeit für Zimt ,"Fluch der Vanessa Hudgens (Fluch der Karibik 1/1), #12",1194680
2023-05-15 10:19,Panic! At The Disco,Vegas Lights,184254
2023-05-15 10:20,Hayley Kiyoko,What I Need (feat. Kehlani),1960
2023-05-15 10:20,The Wonder Years,Brakeless,1608
2023-05-15 10:24,My Chemical Romance,This Is How I Disappear,239053
2023-05-15 10:26,carolesdaughter,Violent,135877
2023-05-15 10:30,The Front Bottoms,Backflip,225330
2023-05-15 10:33,Nothing But Thieves,"Hell, Yeah",186600
2023-05-15 10:35,Ed Sheeran,Little Lady (feat. Mikill Pane),134484
2023-05-15 10:37,The Maine,Love In Real Time,110888
2023-05-15 10:40,The Eskies,I'm Not Sorry,197513
2023-05-15 10:43,The Maine,April 7th,196504
2023-05-15 10:44,Hayley Kiyoko,Palace,1795
2023-05-15 10:44,ROAM,Tracks,37972
2023-05-15 10:44,Basement,Plan To Be Surprised,2655
2023-05-15 10:48,BLOXX,Headspace,222725
2023-05-15 11:05,The Maine,(Un)Lost,38266
